Polynomial_Size,Padded_Size,Sparsity,Dist_To_Next_Pow2,Is_Power_2,Is_Power_4,Radix_2_Time_ms,Modified_Radix_4_Time_ms,Radix_Split_Time_ms,Best_Algorithm
39,64,0.777778,25,0,0,0.027,0.02,0.023,Modified-Radix-4
39,64,0.888889,25,0,0,0.027,0.02,0.023,Modified-Radix-4
39,64,1,25,0,0,0.027,0.02,0.023,Modified-Radix-4
40,64,0,24,0,0,0.027,0.021,0.023,Modified-Radix-4
40,64,0.111111,24,0,0,0.028,0.021,0.023,Modified-Radix-4
40,64,0.222222,24,0,0,0.027,0.021,0.022,Modified-Radix-4
40,64,0.333333,24,0,0,0.027,0.02,0.023,Modified-Radix-4
40,64,0.444444,24,0,0,0.032,0.02,0.023,Modified-Radix-4
40,64,0.555556,24,0,0,0.028,0.021,0.023,Modified-Radix-4
40,64,0.666667,24,0,0,0.027,0.021,0.023,Modified-Radix-4
40,64,0.777778,24,0,0,0.027,0.02,0.023,Modified-Radix-4
40,64,0.888889,24,0,0,0.029,0.021,0.023,Modified-Radix-4
40,64,1,24,0,0,0.027,0.021,0.023,Modified-Radix-4
41,64,0,23,0,0,0.028,0.021,0.023,Modified-Radix-4
41,64,0.111111,23,0,0,0.027,0.021,0.023,Modified-Radix-4
41,64,0.222222,23,0,0,0.026,0.021,0.023,Modified-Radix-4
41,64,0.333333,23,0,0,0.029,0.021,0.023,Modified-Radix-4
41,64,0.444444,23,0,0,0.03,0.023,0.023,Modified-Radix-4
41,64,0.555556,23,0,0,0.028,0.021,0.023,Modified-Radix-4
41,64,0.666667,23,0,0,0.027,0.021,0.023,Modified-Radix-4
41,64,0.777778,23,0,0,0.027,0.02,0.023,Modified-Radix-4
41,64,0.888889,23,0,0,0.028,0.021,0.023,Modified-Radix-4
41,64,1,23,0,0,0.027,0.02,0.023,Modified-Radix-4
42,64,0,22,0,0,0.028,0.022,0.023,Modified-Radix-4
42,64,0.111111,22,0,0,0.028,0.02,0.023,Modified-Radix-4
42,64,0.222222,22,0,0,0.028,0.021,0.023,Modified-Radix-4
42,64,0.333333,22,0,0,0.029,0.021,0.022,Modified-Radix-4
42,64,0.444444,22,0,0,0.027,0.025,0.023,Radix-Split
42,64,0.555556,22,0,0,0.027,0.021,0.023,Modified-Radix-4
42,64,0.666667,22,0,0,0.028,0.02,0.022,Modified-Radix-4
42,64,0.777778,22,0,0,0.027,0.021,0.023,Modified-Radix-4
42,64,0.888889,22,0,0,0.027,0.021,0.023,Modified-Radix-4
42,64,1,22,0,0,0.027,0.021,0.023,Modified-Radix-4
43,64,0,21,0,0,0.027,0.021,0.023,Modified-Radix-4
43,64,0.111111,21,0,0,0.027,0.021,0.023,Modified-Radix-4
43,64,0.222222,21,0,0,0.027,0.021,0.023,Modified-Radix-4
43,64,0.333333,21,0,0,0.027,0.021,0.023,Modified-Radix-4
43,64,0.444444,21,0,0,0.028,0.028,0.023,Radix-Split
43,64,0.555556,21,0,0,0.029,0.02,0.023,Modified-Radix-4
43,64,0.666667,21,0,0,0.028,0.021,0.023,Modified-Radix-4
43,64,0.777778,21,0,0,0.028,0.02,0.023,Modified-Radix-4
43,64,0.888889,21,0,0,0.027,0.021,0.022,Modified-Radix-4
43,64,1,21,0,0,0.027,0.021,0.023,Modified-Radix-4
44,64,0,20,0,0,0.027,0.021,0.022,Modified-Radix-4
44,64,0.111111,20,0,0,0.027,0.02,0.023,Modified-Radix-4
44,64,0.222222,20,0,0,0.027,0.02,0.023,Modified-Radix-4
44,64,0.333333,20,0,0,0.027,0.021,0.023,Modified-Radix-4
44,64,0.444444,20,0,0,0.027,0.023,0.023,Modified-Radix-4
44,64,0.555556,20,0,0,0.027,0.021,0.023,Modified-Radix-4
44,64,0.666667,20,0,0,0.028,0.02,0.023,Modified-Radix-4
44,64,0.777778,20,0,0,0.027,0.02,0.022,Modified-Radix-4
44,64,0.888889,20,0,0,0.027,0.02,0.022,Modified-Radix-4
44,64,1,20,0,0,0.027,0.021,0.022,Modified-Radix-4
45,64,0,19,0,0,0.028,0.022,0.023,Modified-Radix-4
45,64,0.111111,19,0,0,0.027,0.021,0.023,Modified-Radix-4
45,64,0.222222,19,0,0,0.029,0.021,0.023,Modified-Radix-4
45,64,0.333333,19,0,0,0.027,0.021,0.023,Modified-Radix-4
45,64,0.444444,19,0,0,0.027,0.026,0.023,Radix-Split
45,64,0.555556,19,0,0,0.027,0.02,0.022,Modified-Radix-4
45,64,0.666667,19,0,0,0.027,0.02,0.023,Modified-Radix-4
45,64,0.777778,19,0,0,0.028,0.02,0.023,Modified-Radix-4
45,64,0.888889,19,0,0,0.028,0.021,0.023,Modified-Radix-4
45,64,1,19,0,0,0.027,0.02,0.023,Modified-Radix-4
46,64,0,18,0,0,0.027,0.021,0.023,Modified-Radix-4
46,64,0.111111,18,0,0,0.028,0.02,0.023,Modified-Radix-4
46,64,0.222222,18,0,0,0.027,0.02,0.022,Modified-Radix-4
46,64,0.333333,18,0,0,0.028,0.021,0.022,Modified-Radix-4
46,64,0.444444,18,0,0,0.027,0.023,0.025,Modified-Radix-4
46,64,0.555556,18,0,0,0.027,0.021,0.023,Modified-Radix-4
46,64,0.666667,18,0,0,0.027,0.021,0.023,Modified-Radix-4
46,64,0.777778,18,0,0,0.027,0.02,0.023,Modified-Radix-4
46,64,0.888889,18,0,0,0.027,0.021,0.023,Modified-Radix-4
46,64,1,18,0,0,0.028,0.021,0.024,Modified-Radix-4
47,64,0,17,0,0,0.027,0.02,0.023,Modified-Radix-4
47,64,0.111111,17,0,0,0.027,0.02,0.022,Modified-Radix-4
47,64,0.222222,17,0,0,0.027,0.021,0.023,Modified-Radix-4
47,64,0.333333,17,0,0,0.028,0.021,0.023,Modified-Radix-4
47,64,0.444444,17,0,0,0.027,0.021,0.032,Modified-Radix-4
47,64,0.555556,17,0,0,0.028,0.02,0.023,Modified-Radix-4
47,64,0.666667,17,0,0,0.027,0.021,0.023,Modified-Radix-4
47,64,0.777778,17,0,0,0.027,0.021,0.023,Modified-Radix-4
47,64,0.888889,17,0,0,0.027,0.02,0.023,Modified-Radix-4
47,64,1,17,0,0,0.027,0.021,0.023,Modified-Radix-4
48,64,0,16,0,0,0.028,0.021,0.023,Modified-Radix-4
48,64,0.111111,16,0,0,0.028,0.021,0.023,Modified-Radix-4
48,64,0.222222,16,0,0,0.028,0.02,0.023,Modified-Radix-4
48,64,0.333333,16,0,0,0.027,0.021,0.023,Modified-Radix-4
48,64,0.444444,16,0,0,0.027,0.026,0.025,Radix-Split
48,64,0.555556,16,0,0,0.028,0.021,0.023,Modified-Radix-4
48,64,0.666667,16,0,0,0.027,0.02,0.023,Modified-Radix-4
48,64,0.777778,16,0,0,0.027,0.02,0.023,Modified-Radix-4
48,64,0.888889,16,0,0,0.027,0.021,0.023,Modified-Radix-4
48,64,1,16,0,0,0.027,0.02,0.023,Modified-Radix-4
49,64,0,15,0,0,0.028,0.021,0.023,Modified-Radix-4
49,64,0.111111,15,0,0,0.028,0.021,0.024,Modified-Radix-4
49,64,0.222222,15,0,0,0.027,0.021,0.023,Modified-Radix-4
49,64,0.333333,15,0,0,0.028,0.021,0.023,Modified-Radix-4
49,64,0.444444,15,0,0,0.027,0.026,0.026,Modified-Radix-4
49,64,0.555556,15,0,0,0.027,0.021,0.023,Modified-Radix-4
49,64,0.666667,15,0,0,0.027,0.02,0.023,Modified-Radix-4
49,64,0.777778,15,0,0,0.028,0.021,0.022,Modified-Radix-4
49,64,0.888889,15,0,0,0.027,0.021,0.023,Modified-Radix-4
49,64,1,15,0,0,0.027,0.021,0.023,Modified-Radix-4
50,64,0,14,0,0,0.027,0.021,0.023,Modified-Radix-4
50,64,0.111111,14,0,0,0.028,0.021,0.023,Modified-Radix-4
50,64,0.222222,14,0,0,0.028,0.021,0.023,Modified-Radix-4
50,64,0.333333,14,0,0,0.027,0.021,0.024,Modified-Radix-4
50,64,0.444444,14,0,0,0.027,0.027,0.023,Radix-Split
50,64,0.555556,14,0,0,0.027,0.021,0.023,Modified-Radix-4
50,64,0.666667,14,0,0,0.028,0.021,0.022,Modified-Radix-4
50,64,0.777778,14,0,0,0.027,0.02,0.023,Modified-Radix-4
50,64,0.888889,14,0,0,0.027,0.02,0.023,Modified-Radix-4
50,64,1,14,0,0,0.027,0.02,0.023,Modified-Radix-4
51,64,0,13,0,0,0.028,0.021,0.023,Modified-Radix-4
51,64,0.111111,13,0,0,0.027,0.021,0.023,Modified-Radix-4
51,64,0.222222,13,0,0,0.027,0.02,0.023,Modified-Radix-4
51,64,0.333333,13,0,0,0.027,0.021,0.024,Modified-Radix-4
51,64,0.444444,13,0,0,0.027,0.029,0.023,Radix-Split
51,64,0.555556,13,0,0,0.027,0.021,0.023,Modified-Radix-4
51,64,0.666667,13,0,0,0.027,0.021,0.023,Modified-Radix-4
51,64,0.777778,13,0,0,0.026,0.02,0.022,Modified-Radix-4
51,64,0.888889,13,0,0,0.029,0.021,0.022,Modified-Radix-4
51,64,1,13,0,0,0.027,0.021,0.023,Modified-Radix-4
52,64,0,12,0,0,0.027,0.021,0.023,Modified-Radix-4
52,64,0.111111,12,0,0,0.027,0.021,0.024,Modified-Radix-4
52,64,0.222222,12,0,0,0.027,0.021,0.023,Modified-Radix-4
52,64,0.333333,12,0,0,0.028,0.021,0.022,Modified-Radix-4
52,64,0.444444,12,0,0,0.031,0.021,0.023,Modified-Radix-4
52,64,0.555556,12,0,0,0.027,0.021,0.023,Modified-Radix-4
52,64,0.666667,12,0,0,0.027,0.021,0.023,Modified-Radix-4
52,64,0.777778,12,0,0,0.027,0.021,0.023,Modified-Radix-4
52,64,0.888889,12,0,0,0.027,0.021,0.023,Modified-Radix-4
52,64,1,12,0,0,0.027,0.02,0.022,Modified-Radix-4
53,64,0,11,0,0,0.027,0.021,0.023,Modified-Radix-4
53,64,0.111111,11,0,0,0.028,0.022,0.024,Modified-Radix-4
53,64,0.222222,11,0,0,0.027,0.021,0.023,Modified-Radix-4
53,64,0.333333,11,0,0,0.027,0.021,0.023,Modified-Radix-4
53,64,0.444444,11,0,0,0.031,0.021,0.023,Modified-Radix-4
53,64,0.555556,11,0,0,0.028,0.021,0.023,Modified-Radix-4
53,64,0.666667,11,0,0,0.027,0.021,0.023,Modified-Radix-4
53,64,0.777778,11,0,0,0.027,0.021,0.022,Modified-Radix-4
53,64,0.888889,11,0,0,0.027,0.021,0.023,Modified-Radix-4
53,64,1,11,0,0,0.027,0.021,0.023,Modified-Radix-4
54,64,0,10,0,0,0.033,0.026,0.023,Radix-Split
54,64,0.111111,10,0,0,0.027,0.021,0.022,Modified-Radix-4
54,64,0.222222,10,0,0,0.028,0.021,0.022,Modified-Radix-4
54,64,0.333333,10,0,0,0.027,0.021,0.023,Modified-Radix-4
54,64,0.444444,10,0,0,0.029,0.023,0.025,Modified-Radix-4
54,64,0.555556,10,0,0,0.028,0.022,0.024,Modified-Radix-4
54,64,0.666667,10,0,0,0.03,0.022,0.024,Modified-Radix-4
54,64,0.777778,10,0,0,0.03,0.022,0.024,Modified-Radix-4
54,64,0.888889,10,0,0,0.029,0.023,0.025,Modified-Radix-4
54,64,1,10,0,0,0.029,0.022,0.024,Modified-Radix-4
55,64,0,9,0,0,0.029,0.022,0.026,Modified-Radix-4
55,64,0.111111,9,0,0,0.028,0.022,0.024,Modified-Radix-4
55,64,0.222222,9,0,0,0.028,0.022,0.028,Modified-Radix-4
55,64,0.333333,9,0,0,0.028,0.022,0.024,Modified-Radix-4
55,64,0.444444,9,0,0,0.03,0.022,0.024,Modified-Radix-4
55,64,0.555556,9,0,0,0.028,0.022,0.024,Modified-Radix-4
55,64,0.666667,9,0,0,0.03,0.022,0.024,Modified-Radix-4
55,64,0.777778,9,0,0,0.03,0.022,0.024,Modified-Radix-4
55,64,0.888889,9,0,0,0.029,0.022,0.024,Modified-Radix-4
55,64,1,9,0,0,0.028,0.022,0.024,Modified-Radix-4
56,64,0,8,0,0,0.03,0.022,0.024,Modified-Radix-4
56,64,0.111111,8,0,0,0.028,0.022,0.024,Modified-Radix-4
56,64,0.222222,8,0,0,0.029,0.022,0.024,Modified-Radix-4
56,64,0.333333,8,0,0,0.029,0.022,0.024,Modified-Radix-4
56,64,0.444444,8,0,0,0.028,0.022,0.024,Modified-Radix-4
56,64,0.555556,8,0,0,0.029,0.022,0.024,Modified-Radix-4
56,64,0.666667,8,0,0,0.028,0.022,0.024,Modified-Radix-4
56,64,0.777778,8,0,0,0.029,0.022,0.024,Modified-Radix-4
56,64,0.888889,8,0,0,0.029,0.022,0.024,Modified-Radix-4
56,64,1,8,0,0,0.028,0.022,0.024,Modified-Radix-4
57,64,0,7,0,0,0.03,0.022,0.024,Modified-Radix-4
57,64,0.111111,7,0,0,0.029,0.025,0.025,Modified-Radix-4
57,64,0.222222,7,0,0,0.031,0.022,0.024,Modified-Radix-4
57,64,0.333333,7,0,0,0.028,0.022,0.024,Modified-Radix-4
57,64,0.444444,7,0,0,0.029,0.022,0.024,Modified-Radix-4
57,64,0.555556,7,0,0,0.029,0.022,0.024,Modified-Radix-4
57,64,0.666667,7,0,0,0.028,0.022,0.024,Modified-Radix-4
57,64,0.777778,7,0,0,0.028,0.022,0.024,Modified-Radix-4
57,64,0.888889,7,0,0,0.03,0.022,0.024,Modified-Radix-4
57,64,1,7,0,0,0.029,0.022,0.024,Modified-Radix-4
58,64,0,6,0,0,0.028,0.022,0.024,Modified-Radix-4
58,64,0.111111,6,0,0,0.03,0.022,0.024,Modified-Radix-4
58,64,0.222222,6,0,0,0.03,0.021,0.023,Modified-Radix-4
58,64,0.333333,6,0,0,0.029,0.021,0.023,Modified-Radix-4
58,64,0.444444,6,0,0,0.028,0.021,0.023,Modified-Radix-4
58,64,0.555556,6,0,0,0.028,0.022,0.024,Modified-Radix-4
58,64,0.666667,6,0,0,0.027,0.021,0.023,Modified-Radix-4
58,64,0.777778,6,0,0,0.028,0.021,0.023,Modified-Radix-4
58,64,0.888889,6,0,0,0.028,0.022,0.023,Modified-Radix-4
58,64,1,6,0,0,0.027,0.021,0.023,Modified-Radix-4
59,64,0,5,0,0,0.03,0.022,0.023,Modified-Radix-4
59,64,0.111111,5,0,0,0.028,0.021,0.023,Modified-Radix-4
59,64,0.222222,5,0,0,0.027,0.021,0.023,Modified-Radix-4
59,64,0.333333,5,0,0,0.028,0.021,0.023,Modified-Radix-4
59,64,0.444444,5,0,0,0.028,0.021,0.023,Modified-Radix-4
59,64,0.555556,5,0,0,0.028,0.021,0.023,Modified-Radix-4
59,64,0.666667,5,0,0,0.027,0.021,0.023,Modified-Radix-4
59,64,0.777778,5,0,0,0.027,0.021,0.023,Modified-Radix-4
59,64,0.888889,5,0,0,0.028,0.021,0.023,Modified-Radix-4
59,64,1,5,0,0,0.028,0.021,0.023,Modified-Radix-4
60,64,0,4,0,0,0.028,0.021,0.024,Modified-Radix-4
60,64,0.111111,4,0,0,0.028,0.022,0.024,Modified-Radix-4
60,64,0.222222,4,0,0,0.027,0.021,0.023,Modified-Radix-4
60,64,0.333333,4,0,0,0.03,0.021,0.023,Modified-Radix-4
60,64,0.444444,4,0,0,0.027,0.021,0.023,Modified-Radix-4
60,64,0.555556,4,0,0,0.03,0.021,0.023,Modified-Radix-4
60,64,0.666667,4,0,0,0.028,0.022,0.024,Modified-Radix-4
60,64,0.777778,4,0,0,0.028,0.021,0.023,Modified-Radix-4
60,64,0.888889,4,0,0,0.028,0.021,0.023,Modified-Radix-4
60,64,1,4,0,0,0.028,0.024,0.024,Modified-Radix-4
61,64,0,3,0,0,0.028,0.022,0.024,Modified-Radix-4
61,64,0.111111,3,0,0,0.027,0.021,0.023,Modified-Radix-4
61,64,0.222222,3,0,0,0.028,0.021,0.023,Modified-Radix-4
61,64,0.333333,3,0,0,0.028,0.021,0.023,Modified-Radix-4
61,64,0.444444,3,0,0,0.028,0.021,0.023,Modified-Radix-4
61,64,0.555556,3,0,0,0.028,0.021,0.023,Modified-Radix-4
61,64,0.666667,3,0,0,0.028,0.021,0.023,Modified-Radix-4
61,64,0.777778,3,0,0,0.028,0.021,0.023,Modified-Radix-4
61,64,0.888889,3,0,0,0.028,0.021,0.023,Modified-Radix-4
61,64,1,3,0,0,0.03,0.021,0.023,Modified-Radix-4
62,64,0,2,0,0,0.03,0.021,0.023,Modified-Radix-4
62,64,0.111111,2,0,0,0.028,0.021,0.023,Modified-Radix-4
62,64,0.222222,2,0,0,0.028,0.021,0.023,Modified-Radix-4
62,64,0.333333,2,0,0,0.029,0.021,0.023,Modified-Radix-4
62,64,0.444444,2,0,0,0.027,0.021,0.023,Modified-Radix-4
62,64,0.555556,2,0,0,0.029,0.021,0.035,Modified-Radix-4
62,64,0.666667,2,0,0,0.042,0.036,0.033,Radix-Split
62,64,0.777778,2,0,0,0.043,0.037,0.04,Modified-Radix-4
62,64,0.888889,2,0,0,0.043,0.036,0.028,Radix-Split
62,64,1,2,0,0,0.032,0.026,0.028,Modified-Radix-4
63,64,0,1,0,0,0.032,0.026,0.028,Modified-Radix-4
63,64,0.111111,1,0,0,0.032,0.026,0.028,Modified-Radix-4
63,64,0.222222,1,0,0,0.042,0.034,0.036,Modified-Radix-4
63,64,0.333333,1,0,0,0.051,0.032,0.032,Modified-Radix-4
63,64,0.444444,1,0,0,0.035,0.031,0.033,Modified-Radix-4
63,64,0.555556,1,0,0,0.039,0.031,0.032,Modified-Radix-4
63,64,0.666667,1,0,0,0.036,0.032,0.033,Modified-Radix-4
63,64,0.777778,1,0,0,0.036,0.033,0.034,Modified-Radix-4
63,64,0.888889,1,0,0,0.037,0.033,0.034,Modified-Radix-4
63,64,1,1,0,0,0.037,0.033,0.034,Modified-Radix-4
64,64,0,0,1,1,0.037,0.033,0.034,Modified-Radix-4
64,64,0.111111,0,1,1,0.038,0.033,0.034,Modified-Radix-4
64,64,0.222222,0,1,1,0.037,0.036,0.034,Radix-Split
64,64,0.333333,0,1,1,0.037,0.032,0.034,Modified-Radix-4
64,64,0.444444,0,1,1,0.037,0.033,0.034,Modified-Radix-4
64,64,0.555556,0,1,1,0.037,0.032,0.034,Modified-Radix-4
64,64,0.666667,0,1,1,0.037,0.032,0.034,Modified-Radix-4
64,64,0.777778,0,1,1,0.036,0.032,0.034,Modified-Radix-4
64,64,0.888889,0,1,1,0.037,0.033,0.034,Modified-Radix-4
64,64,1,0,1,1,0.038,0.033,0.034,Modified-Radix-4
65,128,0,63,0,0,0.082,0.061,0.078,Modified-Radix-4
65,128,0.111111,63,0,0,0.084,0.061,0.078,Modified-Radix-4
65,128,0.222222,63,0,0,0.083,0.061,0.078,Modified-Radix-4
65,128,0.333333,63,0,0,0.083,0.06,0.081,Modified-Radix-4
65,128,0.444444,63,0,0,0.084,0.061,0.079,Modified-Radix-4
65,128,0.555556,63,0,0,0.084,0.061,0.079,Modified-Radix-4
65,128,0.666667,63,0,0,0.084,0.061,0.079,Modified-Radix-4
65,128,0.777778,63,0,0,0.083,0.06,0.081,Modified-Radix-4
65,128,0.888889,63,0,0,0.084,0.06,0.078,Modified-Radix-4
65,128,1,63,0,0,0.083,0.06,0.078,Modified-Radix-4
66,128,0,62,0,0,0.083,0.06,0.077,Modified-Radix-4
66,128,0.111111,62,0,0,0.082,0.062,0.079,Modified-Radix-4
66,128,0.222222,62,0,0,0.084,0.061,0.079,Modified-Radix-4
66,128,0.333333,62,0,0,0.083,0.06,0.079,Modified-Radix-4
66,128,0.444444,62,0,0,0.083,0.06,0.08,Modified-Radix-4
66,128,0.555556,62,0,0,0.084,0.063,0.079,Modified-Radix-4
66,128,0.666667,62,0,0,0.083,0.061,0.079,Modified-Radix-4
66,128,0.777778,62,0,0,0.082,0.06,0.079,Modified-Radix-4
66,128,0.888889,62,0,0,0.085,0.06,0.078,Modified-Radix-4
66,128,1,62,0,0,0.085,0.06,0.077,Modified-Radix-4
67,128,0,61,0,0,0.083,0.06,0.079,Modified-Radix-4
67,128,0.111111,61,0,0,0.084,0.061,0.079,Modified-Radix-4
67,128,0.222222,61,0,0,0.082,0.06,0.078,Modified-Radix-4
67,128,0.333333,61,0,0,0.086,0.061,0.079,Modified-Radix-4
67,128,0.444444,61,0,0,0.083,0.061,0.079,Modified-Radix-4
67,128,0.555556,61,0,0,0.085,0.06,0.078,Modified-Radix-4
67,128,0.666667,61,0,0,0.082,0.06,0.077,Modified-Radix-4
67,128,0.777778,61,0,0,0.082,0.06,0.078,Modified-Radix-4
67,128,0.888889,61,0,0,0.082,0.061,0.079,Modified-Radix-4
67,128,1,61,0,0,0.083,0.06,0.078,Modified-Radix-4
68,128,0,60,0,0,0.083,0.06,0.08,Modified-Radix-4
68,128,0.111111,60,0,0,0.083,0.06,0.078,Modified-Radix-4
68,128,0.222222,60,0,0,0.083,0.06,0.078,Modified-Radix-4
68,128,0.333333,60,0,0,0.083,0.06,0.079,Modified-Radix-4
68,128,0.444444,60,0,0,0.084,0.06,0.081,Modified-Radix-4
68,128,0.555556,60,0,0,0.082,0.06,0.078,Modified-Radix-4
68,128,0.666667,60,0,0,0.082,0.06,0.078,Modified-Radix-4
68,128,0.777778,60,0,0,0.082,0.06,0.078,Modified-Radix-4
68,128,0.888889,60,0,0,0.082,0.062,0.078,Modified-Radix-4
68,128,1,60,0,0,0.081,0.06,0.078,Modified-Radix-4
69,128,0,59,0,0,0.083,0.06,0.078,Modified-Radix-4
69,128,0.111111,59,0,0,0.082,0.06,0.077,Modified-Radix-4
69,128,0.222222,59,0,0,0.082,0.062,0.15,Modified-Radix-4
69,128,0.333333,59,0,0,0.061,0.037,0.052,Modified-Radix-4
69,128,0.444444,59,0,0,0.059,0.036,0.051,Modified-Radix-4
69,128,0.555556,59,0,0,0.059,0.036,0.051,Modified-Radix-4
69,128,0.666667,59,0,0,0.062,0.038,0.053,Modified-Radix-4
69,128,0.777778,59,0,0,0.067,0.036,0.052,Modified-Radix-4
69,128,0.888889,59,0,0,0.06,0.036,0.052,Modified-Radix-4
69,128,1,59,0,0,0.06,0.036,0.052,Modified-Radix-4
70,128,0,58,0,0,0.06,0.036,0.052,Modified-Radix-4
70,128,0.111111,58,0,0,0.063,0.036,0.051,Modified-Radix-4
70,128,0.222222,58,0,0,0.059,0.037,0.055,Modified-Radix-4
70,128,0.333333,58,0,0,0.059,0.037,0.052,Modified-Radix-4
70,128,0.444444,58,0,0,0.059,0.036,0.051,Modified-Radix-4
70,128,0.555556,58,0,0,0.059,0.036,0.051,Modified-Radix-4
70,128,0.666667,58,0,0,0.059,0.036,0.052,Modified-Radix-4
70,128,0.777778,58,0,0,0.059,0.036,0.051,Modified-Radix-4
70,128,0.888889,58,0,0,0.062,0.037,0.051,Modified-Radix-4
70,128,1,58,0,0,0.06,0.036,0.052,Modified-Radix-4
71,128,0,57,0,0,0.06,0.036,0.051,Modified-Radix-4
71,128,0.111111,57,0,0,0.062,0.036,0.051,Modified-Radix-4
71,128,0.222222,57,0,0,0.059,0.036,0.051,Modified-Radix-4
71,128,0.333333,57,0,0,0.06,0.037,0.054,Modified-Radix-4
71,128,0.444444,57,0,0,0.059,0.036,0.052,Modified-Radix-4
71,128,0.555556,57,0,0,0.059,0.036,0.051,Modified-Radix-4
71,128,0.666667,57,0,0,0.058,0.036,0.051,Modified-Radix-4
71,128,0.777778,57,0,0,0.061,0.036,0.052,Modified-Radix-4
71,128,0.888889,57,0,0,0.06,0.037,0.052,Modified-Radix-4
71,128,1,57,0,0,0.063,0.036,0.051,Modified-Radix-4
72,128,0,56,0,0,0.06,0.036,0.052,Modified-Radix-4
72,128,0.111111,56,0,0,0.059,0.036,0.052,Modified-Radix-4
72,128,0.222222,56,0,0,0.059,0.036,0.051,Modified-Radix-4
72,128,0.333333,56,0,0,0.058,0.036,0.051,Modified-Radix-4
72,128,0.444444,56,0,0,0.059,0.037,0.056,Modified-Radix-4
72,128,0.555556,56,0,0,0.059,0.037,0.052,Modified-Radix-4
72,128,0.666667,56,0,0,0.06,0.036,0.052,Modified-Radix-4
72,128,0.777778,56,0,0,0.061,0.036,0.051,Modified-Radix-4
72,128,0.888889,56,0,0,0.06,0.036,0.052,Modified-Radix-4
72,128,1,56,0,0,0.06,0.036,0.052,Modified-Radix-4
73,128,0,55,0,0,0.063,0.037,0.051,Modified-Radix-4
73,128,0.111111,55,0,0,0.059,0.036,0.051,Modified-Radix-4
73,128,0.222222,55,0,0,0.06,0.037,0.052,Modified-Radix-4
73,128,0.333333,55,0,0,0.06,0.036,0.052,Modified-Radix-4
73,128,0.444444,55,0,0,0.059,0.036,0.051,Modified-Radix-4
73,128,0.555556,55,0,0,0.063,0.036,0.054,Modified-Radix-4
73,128,0.666667,55,0,0,0.06,0.037,0.051,Modified-Radix-4
73,128,0.777778,55,0,0,0.059,0.037,0.052,Modified-Radix-4
73,128,0.888889,55,0,0,0.059,0.036,0.051,Modified-Radix-4
73,128,1,55,0,0,0.059,0.036,0.051,Modified-Radix-4
74,128,0,54,0,0,0.06,0.036,0.052,Modified-Radix-4
74,128,0.111111,54,0,0,0.064,0.037,0.052,Modified-Radix-4
74,128,0.222222,54,0,0,0.062,0.036,0.052,Modified-Radix-4
74,128,0.333333,54,0,0,0.06,0.036,0.052,Modified-Radix-4
74,128,0.444444,54,0,0,0.061,0.037,0.052,Modified-Radix-4
74,128,0.555556,54,0,0,0.059,0.036,0.051,Modified-Radix-4
74,128,0.666667,54,0,0,0.059,0.037,0.054,Modified-Radix-4
74,128,0.777778,54,0,0,0.06,0.036,0.052,Modified-Radix-4
74,128,0.888889,54,0,0,0.061,0.037,0.052,Modified-Radix-4
74,128,1,54,0,0,0.061,0.037,0.052,Modified-Radix-4
75,128,0,53,0,0,0.059,0.036,0.051,Modified-Radix-4
75,128,0.111111,53,0,0,0.06,0.036,0.052,Modified-Radix-4
75,128,0.222222,53,0,0,0.062,0.039,0.052,Modified-Radix-4
75,128,0.333333,53,0,0,0.059,0.036,0.051,Modified-Radix-4
75,128,0.444444,53,0,0,0.062,0.037,0.051,Modified-Radix-4
75,128,0.555556,53,0,0,0.063,0.037,0.052,Modified-Radix-4
75,128,0.666667,53,0,0,0.062,0.037,0.053,Modified-Radix-4
75,128,0.777778,53,0,0,0.059,0.039,0.054,Modified-Radix-4
75,128,0.888889,53,0,0,0.059,0.036,0.051,Modified-Radix-4
75,128,1,53,0,0,0.06,0.036,0.052,Modified-Radix-4
76,128,0,52,0,0,0.06,0.036,0.052,Modified-Radix-4
76,128,0.111111,52,0,0,0.06,0.036,0.051,Modified-Radix-4
76,128,0.222222,52,0,0,0.063,0.037,0.052,Modified-Radix-4
76,128,0.333333,52,0,0,0.063,0.037,0.052,Modified-Radix-4
76,128,0.444444,52,0,0,0.06,0.036,0.051,Modified-Radix-4
76,128,0.555556,52,0,0,0.059,0.036,0.052,Modified-Radix-4
76,128,0.666667,52,0,0,0.06,0.036,0.052,Modified-Radix-4
76,128,0.777778,52,0,0,0.063,0.036,0.051,Modified-Radix-4
76,128,0.888889,52,0,0,0.058,0.039,0.051,Modified-Radix-4
76,128,1,52,0,0,0.06,0.037,0.052,Modified-Radix-4
77,128,0,51,0,0,0.06,0.036,0.051,Modified-Radix-4
77,128,0.111111,51,0,0,0.064,0.037,0.052,Modified-Radix-4
77,128,0.222222,51,0,0,0.058,0.036,0.051,Modified-Radix-4
77,128,0.333333,51,0,0,0.06,0.036,0.051,Modified-Radix-4
77,128,0.444444,51,0,0,0.063,0.038,0.054,Modified-Radix-4
77,128,0.555556,51,0,0,0.062,0.036,0.051,Modified-Radix-4
77,128,0.666667,51,0,0,0.06,0.036,0.051,Modified-Radix-4
77,128,0.777778,51,0,0,0.059,0.036,0.051,Modified-Radix-4
77,128,0.888889,51,0,0,0.059,0.036,0.051,Modified-Radix-4
