Polynomial_Size,Sparsity,Dist_To_Next_Pow2,Is_Power_2,Is_Power_4,Best_Algorithm,Actual_Best_Algorithm
1478,0,570,0,0,Radix-Split,Modified-Radix-4
3563,0.444444,533,0,0,Radix-Split,Modified-Radix-4
2463,0,1633,0,0,Radix-Split,Modified-Radix-4
794,0.222222,230,0,0,Radix-Split,Modified-Radix-4
3266,0.1810545629,830,0,0,Radix-Split,Modified-Radix-4
42,0.3651073429,22,0,0,Radix-Split,Radix-Split
562,0.4558443115,462,0,0,Radix-Split,Modified-Radix-4
162,0.111111,94,0,0,Radix-Split,Radix-Split
2744,0.6237916917,1352,0,0,Radix-Split,Modified-Radix-4
344,0,168,0,0,Radix-Split,Modified-Radix-4
33,0.333333,31,0,0,Radix-Split,Radix-Split
3947,0.1951350106,149,0,0,Radix-Split,Modified-Radix-4
2,0.222222,0,1,0,Radix-Split,Radix-2
772,1,252,0,0,Radix-Split,Modified-Radix-4
797,0.4742334904,227,0,0,Radix-Split,Modified-Radix-4
444,0.6137699169,68,0,0,Radix-Split,Modified-Radix-4
772,0.777778,252,0,0,Radix-Split,Modified-Radix-4
3936,0,160,0,0,Radix-Split,Modified-Radix-4
272,0.333333,240,0,0,Radix-Split,Modified-Radix-4
4191,0.222222,4001,0,0,Radix-Split,Modified-Radix-4
562,0.3876212269,462,0,0,Radix-Split,Modified-Radix-4
42,0.4233895284,22,0,0,Radix-Split,Radix-Split
162,0.4457706516,94,0,0,Radix-Split,Radix-Split
1144,0,904,0,0,Radix-Split,Modified-Radix-4
50,0.444444,14,0,0,Radix-Split,Radix-Split
2690,1,1406,0,0,Radix-Split,Modified-Radix-4
54,0,10,0,0,Radix-Split,Radix-Split
788,0.888889,236,0,0,Radix-Split,Modified-Radix-4
772,0.333333,252,0,0,Radix-Split,Modified-Radix-4
608,1,416,0,0,Radix-Split,Radix-Split
1493,0.707441113,555,0,0,Radix-Split,Modified-Radix-4
787,0,237,0,0,Radix-Split,Modified-Radix-4
624,0.777778,400,0,0,Radix-Split,Radix-Split
3947,0,149,0,0,Radix-Split,Modified-Radix-4
3661,0.888889,435,0,0,Radix-Split,Modified-Radix-4
54,0,10,0,0,Radix-Split,Radix-Split
34,0.444444,30,0,0,Radix-Split,Radix-Split
594,0,430,0,0,Radix-Split,Radix-Split
3266,0.888889,830,0,0,Radix-Split,Modified-Radix-4
169,1,87,0,0,Radix-Split,Radix-Split
1472,0.222222,576,0,0,Radix-Split,Modified-Radix-4
58,0.111111,6,0,0,Radix-Split,Radix-Split
1285,0,763,0,0,Radix-Split,Modified-Radix-4
792,0.777778,232,0,0,Radix-Split,Radix-Split
483,0.666667,29,0,0,Radix-Split,Modified-Radix-4
797,0.333333,227,0,0,Radix-Split,Modified-Radix-4
2005,0.222222,43,0,0,Radix-Split,Modified-Radix-4
691,0.111111,333,0,0,Radix-Split,Radix-Split
994,1,30,0,0,Radix-Split,Modified-Radix-4
2744,0,1352,0,0,Radix-Split,Modified-Radix-4
2,1,0,1,0,Radix-Split,Radix-2
1478,0,570,0,0,Radix-Split,Modified-Radix-4
14,0.666667,2,0,0,Radix-Split,Radix-Split
162,0,94,0,0,Radix-Split,Radix-Split
33,0.4154166195,31,0,0,Radix-Split,Radix-Split
4191,0.222222,4001,0,0,Radix-Split,Modified-Radix-4
692,0.222222,332,0,0,Radix-Split,Modified-Radix-4
444,0.5730340935,68,0,0,Radix-Split,Modified-Radix-4
797,1,227,0,0,Radix-Split,Radix-Split
444,0.6492029158,68,0,0,Radix-Split,Modified-Radix-4
2737,0.4945665681,1359,0,0,Radix-Split,Modified-Radix-4
34,0.333333,30,0,0,Radix-Split,Radix-Split
797,0.65151968,227,0,0,Radix-Split,Modified-Radix-4
2004,0.666667,44,0,0,Radix-Split,Modified-Radix-4
2,0.222222,0,1,0,Radix-Split,Radix-2
2,0.333333,0,1,0,Radix-Split,Radix-2
788,0.9450812637,236,0,0,Radix-Split,Modified-Radix-4
14,0.4031838851,2,0,0,Radix-Split,Radix-Split
1580,0.777778,468,0,0,Radix-Split,Modified-Radix-4
1478,0,570,0,0,Radix-Split,Modified-Radix-4
14,0.5116554143,2,0,0,Radix-Split,Radix-Split
54,0.7087879947,10,0,0,Radix-Split,Radix-Split
2691,0.666667,1405,0,0,Radix-Split,Modified-Radix-4
42,0.777778,22,0,0,Radix-Split,Radix-Split
3947,0,149,0,0,Radix-Split,Modified-Radix-4
1677,0.444444,371,0,0,Radix-Split,Modified-Radix-4
2737,1,1359,0,0,Radix-Split,Modified-Radix-4
1478,0,570,0,0,Radix-Split,Modified-Radix-4
444,0.7096370228,68,0,0,Radix-Split,Modified-Radix-4
1457,0.111111,591,0,0,Radix-Split,Modified-Radix-4
430,1,82,0,0,Radix-Split,Modified-Radix-4
2690,0.444444,1406,0,0,Radix-Split,Modified-Radix-4
4496,0.555556,3696,0,0,Radix-Split,Modified-Radix-4
2463,1,1633,0,0,Radix-Split,Modified-Radix-4
1846,1,202,0,0,Radix-Split,Modified-Radix-4
460,0.2160202107,52,0,0,Radix-Split,Modified-Radix-4
382,0.444444,130,0,0,Radix-Split,Modified-Radix-4
562,0.555556,462,0,0,Radix-Split,Modified-Radix-4
171,0.222222,85,0,0,Radix-Split,Radix-Split
172,0.444444,84,0,0,Radix-Split,Radix-Split
169,1,87,0,0,Radix-Split,Radix-Split
792,0,232,0,0,Radix-Split,Modified-Radix-4
788,0.888889,236,0,0,Radix-Split,Modified-Radix-4
989,0.6983867509,35,0,0,Radix-Split,Modified-Radix-4
3948,0.2143235705,148,0,0,Radix-Split,Modified-Radix-4
2777,0.222222,1319,0,0,Radix-Split,Modified-Radix-4
2,0.333333,0,1,0,Radix-Split,Radix-2
3269,0.9223380691,827,0,0,Radix-Split,Modified-Radix-4
36,0,28,0,0,Radix-Split,Radix-Split
162,0.1568075075,94,0,0,Radix-Split,Radix-Split
3936,0.111111,160,0,0,Radix-Split,Modified-Radix-4
3266,1,830,0,0,Radix-Split,Modified-Radix-4
217,0.111111,39,0,0,Radix-Split,Modified-Radix-4
2744,0.5450179465,1352,0,0,Radix-Split,Modified-Radix-4
3553,0.9372850865,543,0,0,Radix-Split,Modified-Radix-4
562,0.444444,462,0,0,Radix-Split,Modified-Radix-4
3936,0.777778,160,0,0,Radix-Split,Modified-Radix-4
51,0.444444,13,0,0,Radix-Split,Radix-Split
268,1,244,0,0,Radix-Split,Modified-Radix-4
2690,0.7336727246,1406,0,0,Radix-Split,Modified-Radix-4
34,0.8137860915,30,0,0,Radix-Split,Radix-Split
2737,0.888889,1359,0,0,Radix-Split,Modified-Radix-4
48,0.444444,16,0,0,Radix-Split,Radix-Split
1023,0.555556,1,0,0,Radix-Split,Modified-Radix-4
788,0.222222,236,0,0,Radix-Split,Modified-Radix-4
430,0.444444,82,0,0,Radix-Split,Modified-Radix-4
62,1,2,0,0,Radix-Split,Radix-Split
423,0,89,0,0,Radix-Split,Modified-Radix-4
788,0,236,0,0,Radix-Split,Modified-Radix-4
34,0.333333,30,0,0,Radix-Split,Radix-Split
692,0.111111,332,0,0,Radix-Split,Modified-Radix-4
2,0.333333,0,1,0,Radix-Split,Radix-2
34,0.07916044185,30,0,0,Radix-Split,Radix-Split
43,1,21,0,0,Radix-Split,Radix-Split
609,0.888889,415,0,0,Radix-Split,Modified-Radix-4
4496,0.444444,3696,0,0,Radix-Split,Modified-Radix-4
1677,0.111111,371,0,0,Radix-Split,Modified-Radix-4
2,0.777778,0,1,0,Radix-Split,Radix-2
1009,0.777778,15,0,0,Radix-Split,Radix-Split
409,0.1297266699,103,0,0,Radix-Split,Modified-Radix-4
430,0.444444,82,0,0,Radix-Split,Modified-Radix-4
794,0.5382667652,230,0,0,Radix-Split,Radix-Split
2311,0.9928175685,1785,0,0,Radix-Split,Modified-Radix-4
2,1,0,1,0,Radix-Split,Radix-2
3138,0.111111,958,0,0,Radix-Split,Modified-Radix-4
1457,0.222222,591,0,0,Radix-Split,Modified-Radix-4
1457,0.222222,591,0,0,Radix-Split,Modified-Radix-4
171,0.222222,85,0,0,Radix-Split,Radix-Split
2443,0.222222,1653,0,0,Radix-Split,Radix-Split
217,0.333333,39,0,0,Radix-Split,Radix-Split
217,0.333333,39,0,0,Radix-Split,Radix-Split
444,0.666667,68,0,0,Radix-Split,Modified-Radix-4
54,0,10,0,0,Radix-Split,Radix-Split
797,1,227,0,0,Radix-Split,Radix-Split
3405,0.222222,691,0,0,Radix-Split,Modified-Radix-4
1457,0.222222,591,0,0,Radix-Split,Modified-Radix-4
1459,0.444444,589,0,0,Radix-Split,Modified-Radix-4
2744,0.555556,1352,0,0,Radix-Split,Modified-Radix-4
43,0.4133376418,21,0,0,Radix-Split,Radix-Split
2585,0.222222,1511,0,0,Radix-Split,Modified-Radix-4
2005,0.333333,43,0,0,Radix-Split,Modified-Radix-4
4534,0.222222,3658,0,0,Radix-Split,Modified-Radix-4
2,0.222222,0,1,0,Radix-Split,Radix-2
2646,0.222222,1450,0,0,Radix-Split,Modified-Radix-4
783,0.333333,241,0,0,Radix-Split,Modified-Radix-4
1459,0.9143915176,589,0,0,Radix-Split,Modified-Radix-4
2737,0,1359,0,0,Radix-Split,Modified-Radix-4
45,0.444444,19,0,0,Radix-Split,Radix-Split
506,0.666023581,6,0,0,Radix-Split,Modified-Radix-4
14,1,2,0,0,Radix-Split,Radix-Split
192,0.111111,64,0,0,Radix-Split,Radix-Split
523,0.111111,501,0,0,Radix-Split,Modified-Radix-4
430,0.333333,82,0,0,Radix-Split,Modified-Radix-4
1677,0.111111,371,0,0,Radix-Split,Modified-Radix-4
449,0.222222,63,0,0,Radix-Split,Modified-Radix-4
42,1,22,0,0,Radix-Split,Radix-Split
691,0.855354184,333,0,0,Radix-Split,Modified-Radix-4
1445,0,603,0,0,Radix-Split,Modified-Radix-4
244,0.333333,12,0,0,Radix-Split,Modified-Radix-4
169,1,87,0,0,Radix-Split,Radix-Split
1361,0.4429940631,687,0,0,Radix-Split,Modified-Radix-4
794,0.8710726188,230,0,0,Radix-Split,Radix-Split
430,0.444444,82,0,0,Radix-Split,Modified-Radix-4
3948,0.222222,148,0,0,Radix-Split,Modified-Radix-4
54,0,10,0,0,Radix-Split,Radix-Split
1580,0.444444,468,0,0,Radix-Split,Modified-Radix-4
2691,0.9630709475,1405,0,0,Radix-Split,Modified-Radix-4
691,0.111111,333,0,0,Radix-Split,Modified-Radix-4
783,0.3692913526,241,0,0,Radix-Split,Modified-Radix-4
149,0.222222,107,0,0,Radix-Split,Modified-Radix-4
14,0.9248235071,2,0,0,Radix-Split,Radix-Split
172,0.444444,84,0,0,Radix-Split,Radix-Split
217,0.7042625904,39,0,0,Radix-Split,Modified-Radix-4
3266,0.666667,830,0,0,Radix-Split,Modified-Radix-4
34,0.3446747258,30,0,0,Radix-Split,Radix-Split
3269,1,827,0,0,Radix-Split,Modified-Radix-4
192,0.03011151752,64,0,0,Radix-Split,Modified-Radix-4
2773,0.03668011061,1323,0,0,Radix-Split,Modified-Radix-4
1472,1,576,0,0,Radix-Split,Modified-Radix-4
321,0.555556,191,0,0,Radix-Split,Modified-Radix-4
3269,0,827,0,0,Radix-Split,Modified-Radix-4
64,1,0,1,1,Radix-Split,Radix-Split
217,0.3480410658,39,0,0,Radix-Split,Radix-Split
691,0.111111,333,0,0,Radix-Split,Modified-Radix-4
2690,1,1406,0,0,Radix-Split,Modified-Radix-4
562,0.5992332841,462,0,0,Radix-Split,Radix-Split
2777,0.4852062623,1319,0,0,Radix-Split,Modified-Radix-4
1967,0.777778,81,0,0,Radix-Split,Modified-Radix-4
772,0.8773856502,252,0,0,Radix-Split,Modified-Radix-4
787,0.5050134039,237,0,0,Radix-Split,Radix-Split
2690,1,1406,0,0,Radix-Split,Modified-Radix-4
42,0.777778,22,0,0,Radix-Split,Radix-Split
48,0.06250367098,16,0,0,Radix-Split,Radix-Split
166,0,90,0,0,Radix-Split,Modified-Radix-4
412,0.444444,100,0,0,Radix-Split,Modified-Radix-4
162,0.444444,94,0,0,Radix-Split,Radix-Split
797,0.444444,227,0,0,Radix-Split,Modified-Radix-4
608,1,416,0,0,Radix-Split,Modified-Radix-4
300,0,212,0,0,Radix-Split,Modified-Radix-4
3661,0.08451682132,435,0,0,Radix-Split,Modified-Radix-4
154,0.7093357511,102,0,0,Radix-Split,Modified-Radix-4
608,1,416,0,0,Radix-Split,Radix-Split
772,0.777778,252,0,0,Radix-Split,Modified-Radix-4
3948,0.333333,148,0,0,Radix-Split,Modified-Radix-4
463,0.444444,49,0,0,Radix-Split,Modified-Radix-4
691,0.1329428394,333,0,0,Radix-Split,Modified-Radix-4
33,0.777778,31,0,0,Radix-Split,Radix-Split
64,0.222222,0,1,1,Radix-Split,Radix-Split
927,0,97,0,0,Radix-Split,Radix-Split
444,0.444444,68,0,0,Radix-Split,Modified-Radix-4
45,0.444444,19,0,0,Radix-Split,Radix-Split
1459,0.666667,589,0,0,Radix-Split,Modified-Radix-4
3269,0.666667,827,0,0,Radix-Split,Modified-Radix-4
45,0.444444,19,0,0,Radix-Split,Radix-Split
2584,1,1512,0,0,Radix-Split,Modified-Radix-4
200,0.222222,56,0,0,Radix-Split,Radix-Split
3661,1,435,0,0,Radix-Split,Modified-Radix-4
2777,1,1319,0,0,Radix-Split,Radix-Split
2463,1,1633,0,0,Radix-Split,Modified-Radix-4
3948,0.222222,148,0,0,Radix-Split,Modified-Radix-4
3266,0.222222,830,0,0,Radix-Split,Modified-Radix-4
217,0.333333,39,0,0,Radix-Split,Radix-Split
4281,0.222222,3911,0,0,Radix-Split,Modified-Radix-4
783,1,241,0,0,Radix-Split,Modified-Radix-4
33,0.333333,31,0,0,Radix-Split,Radix-Split
2929,0,1167,0,0,Radix-Split,Modified-Radix-4
217,0.333333,39,0,0,Radix-Split,Radix-Split
783,0.8729585717,241,0,0,Radix-Split,Radix-Split
562,0.3756704667,462,0,0,Radix-Split,Modified-Radix-4
3268,0,828,0,0,Radix-Split,Modified-Radix-4
217,0.333333,39,0,0,Radix-Split,Radix-Split
3936,0,160,0,0,Radix-Split,Modified-Radix-4
4496,0.111111,3696,0,0,Radix-Split,Modified-Radix-4
2777,0.333333,1319,0,0,Radix-Split,Modified-Radix-4
783,0.111111,241,0,0,Radix-Split,Radix-Split
285,0.333333,227,0,0,Radix-Split,Modified-Radix-4
1493,0.692282571,555,0,0,Radix-Split,Modified-Radix-4
1459,0.666667,589,0,0,Radix-Split,Modified-Radix-4
445,0.5829072259,67,0,0,Radix-Split,Modified-Radix-4
3269,1,827,0,0,Radix-Split,Radix-Split
3661,0.666667,435,0,0,Radix-Split,Modified-Radix-4
562,0.4834600224,462,0,0,Radix-Split,Modified-Radix-4
192,0.111111,64,0,0,Radix-Split,Radix-Split
34,0.2426927286,30,0,0,Radix-Split,Modified-Radix-4
783,0.7406894384,241,0,0,Radix-Split,Modified-Radix-4
2,0.333333,0,1,0,Radix-Split,Radix-2
169,0.555556,87,0,0,Radix-Split,Radix-Split
2683,0.555556,1413,0,0,Radix-Split,Modified-Radix-4
568,0.01445546535,456,0,0,Radix-Split,Modified-Radix-4
34,0,30,0,0,Radix-Split,Radix-Split
538,0.05652653012,486,0,0,Radix-Split,Radix-Split
192,0.888889,64,0,0,Radix-Split,Radix-2
692,0.3784742369,332,0,0,Radix-Split,Modified-Radix-4
11,0.1411508613,5,0,0,Radix-Split,Radix-Split
608,0.4158565118,416,0,0,Radix-Split,Radix-Split
783,0.777778,241,0,0,Radix-Split,Radix-Split
218,0.888889,38,0,0,Radix-Split,Radix-Split
43,0.444444,21,0,0,Radix-Split,Radix-Split
3661,0.2705888391,435,0,0,Radix-Split,Modified-Radix-4
200,0.888889,56,0,0,Radix-Split,Radix-Split
1130,0.777778,918,0,0,Radix-Split,Modified-Radix-4
149,0,107,0,0,Radix-Split,Modified-Radix-4
3809,0.222222,287,0,0,Radix-Split,Modified-Radix-4
4496,0.0154388117,3696,0,0,Radix-Split,Modified-Radix-4
2897,0.870677432,1199,0,0,Radix-Split,Modified-Radix-4
3936,0,160,0,0,Radix-Split,Modified-Radix-4
3257,0.222222,839,0,0,Radix-Split,Modified-Radix-4
51,0.4580747435,13,0,0,Radix-Split,Radix-Split
896,0.111111,128,0,0,Radix-Split,Modified-Radix-4
1860,0.333333,188,0,0,Radix-Split,Modified-Radix-4
3268,0.222222,828,0,0,Radix-Split,Modified-Radix-4
289,0.333333,223,0,0,Radix-Split,Modified-Radix-4
913,1,111,0,0,Radix-Split,Modified-Radix-4
529,0,495,0,0,Radix-Split,Radix-Split
45,0.555556,19,0,0,Radix-Split,Radix-Split
712,0.444444,312,0,0,Radix-Split,Modified-Radix-4
2777,0.222222,1319,0,0,Radix-Split,Modified-Radix-4
200,0.333333,56,0,0,Radix-Split,Radix-Split
1476,0.8075686055,572,0,0,Radix-Split,Modified-Radix-4
51,0.444444,13,0,0,Radix-Split,Radix-Split
2566,0.444444,1530,0,0,Radix-Split,Modified-Radix-4
1583,1,465,0,0,Radix-Split,Modified-Radix-4
562,0.444444,462,0,0,Radix-Split,Modified-Radix-4
797,0.222222,227,0,0,Radix-Split,Modified-Radix-4
2566,0.888889,1530,0,0,Radix-Split,Modified-Radix-4
752,0.666667,272,0,0,Radix-Split,Modified-Radix-4
1756,0.2579043566,292,0,0,Radix-Split,Modified-Radix-4
192,0.444444,64,0,0,Radix-Split,Radix-Split
562,0.444444,462,0,0,Radix-Split,Radix-Split
2463,1,1633,0,0,Radix-Split,Modified-Radix-4
783,0.8736836073,241,0,0,Radix-Split,Radix-Split
3614,0.6083099661,482,0,0,Radix-Split,Modified-Radix-4
64,0.777778,0,1,1,Radix-Split,Radix-Split
2,0.111111,0,1,0,Radix-Split,Radix-2
652,0.777778,372,0,0,Radix-Split,Modified-Radix-4
691,0.2957325761,333,0,0,Radix-Split,Radix-Split
121,0.222222,7,0,0,Radix-Split,Modified-Radix-4
2463,1,1633,0,0,Radix-Split,Modified-Radix-4
783,0.5413215749,241,0,0,Radix-Split,Modified-Radix-4
1478,0.555556,570,0,0,Radix-Split,Modified-Radix-4
498,0.222222,14,0,0,Radix-Split,Modified-Radix-4
182,0.2877973288,74,0,0,Radix-Split,Radix-Split
2737,0.555556,1359,0,0,Radix-Split,Modified-Radix-4
430,0.111111,82,0,0,Radix-Split,Modified-Radix-4
174,0.333333,82,0,0,Radix-Split,Radix-Split
192,0,64,0,0,Radix-Split,Radix-Split
797,0.666667,227,0,0,Radix-Split,Radix-Split
42,0.3883437289,22,0,0,Radix-Split,Radix-Split
2606,0.5035603253,1490,0,0,Radix-Split,Modified-Radix-4
54,0.222222,10,0,0,Radix-Split,Radix-Split
3661,0.222222,435,0,0,Radix-Split,Modified-Radix-4
2005,0.666667,43,0,0,Radix-Split,Modified-Radix-4
1677,0.111111,371,0,0,Radix-Split,Modified-Radix-4
2566,0.8388962369,1530,0,0,Radix-Split,Modified-Radix-4
1237,0.888889,811,0,0,Radix-Split,Modified-Radix-4
247,1,9,0,0,Radix-Split,Radix-Split
1457,0.888889,591,0,0,Radix-Split,Modified-Radix-4
936,0.777778,88,0,0,Radix-Split,Radix-Split
817,0,207,0,0,Radix-Split,Modified-Radix-4
792,0.111111,232,0,0,Radix-Split,Modified-Radix-4
205,0.222222,51,0,0,Radix-Split,Radix-Split
3948,0.888889,148,0,0,Radix-Split,Modified-Radix-4
783,0.7501134167,241,0,0,Radix-Split,Radix-Split
1476,0.777778,572,0,0,Radix-Split,Modified-Radix-4
1034,0.2602097851,1014,0,0,Radix-Split,Modified-Radix-4
2,0.444444,0,1,0,Radix-Split,Radix-2
171,0.4258794771,85,0,0,Radix-Split,Radix-Split
2,0.444444,0,1,0,Radix-Split,Radix-2
253,0.2255937149,3,0,0,Radix-Split,Modified-Radix-4
692,0,332,0,0,Radix-Split,Modified-Radix-4
3735,0.7124028949,361,0,0,Radix-Split,Modified-Radix-4
2744,0.444444,1352,0,0,Radix-Split,Modified-Radix-4
2,0.777778,0,1,0,Radix-Split,Radix-2
691,0.111111,333,0,0,Radix-Split,Radix-Split
1047,0.222222,1001,0,0,Radix-Split,Modified-Radix-4
4191,0.2963634416,4001,0,0,Radix-Split,Modified-Radix-4
663,0.7348420256,361,0,0,Radix-Split,Modified-Radix-4
1418,0.08901170064,630,0,0,Radix-Split,Modified-Radix-4
42,1,22,0,0,Radix-Split,Radix-Split
3947,1,149,0,0,Radix-Split,Modified-Radix-4
2691,1,1405,0,0,Radix-Split,Modified-Radix-4
3553,0.3256682396,543,0,0,Radix-Split,Modified-Radix-4
783,0.777778,241,0,0,Radix-Split,Modified-Radix-4
2,0.444444,0,1,0,Radix-Split,Radix-2
3661,0.222222,435,0,0,Radix-Split,Modified-Radix-4
772,0.5269981106,252,0,0,Radix-Split,Modified-Radix-4
3661,0.1728146969,435,0,0,Radix-Split,Modified-Radix-4
3268,1,828,0,0,Radix-Split,Modified-Radix-4
2463,1,1633,0,0,Radix-Split,Modified-Radix-4
996,0.777778,28,0,0,Radix-Split,Modified-Radix-4
444,0.111111,68,0,0,Radix-Split,Modified-Radix-4
2,0,0,1,0,Radix-Split,Radix-2
174,0.9139126767,82,0,0,Radix-Split,Radix-Split
1800,0.666667,248,0,0,Radix-Split,Modified-Radix-4
2,0.222222,0,1,0,Radix-Split,Radix-2
444,0.666667,68,0,0,Radix-Split,Modified-Radix-4
48,0.444444,16,0,0,Radix-Split,Radix-Split
2691,0.111111,1405,0,0,Radix-Split,Modified-Radix-4
783,0.2590775272,241,0,0,Radix-Split,Modified-Radix-4
54,0,10,0,0,Radix-Split,Modified-Radix-4
2690,1,1406,0,0,Radix-Split,Modified-Radix-4
772,0.8358888781,252,0,0,Radix-Split,Modified-Radix-4
772,0.222222,252,0,0,Radix-Split,Modified-Radix-4
1677,0.777778,371,0,0,Radix-Split,Modified-Radix-4
608,1,416,0,0,Radix-Split,Radix-Split
3425,0.222222,671,0,0,Radix-Split,Modified-Radix-4
1457,0.333333,591,0,0,Radix-Split,Modified-Radix-4
329,0.111111,183,0,0,Radix-Split,Modified-Radix-4
54,0,10,0,0,Radix-Split,Radix-Split
3964,0.3792512721,132,0,0,Radix-Split,Modified-Radix-4
3553,0.333333,543,0,0,Radix-Split,Modified-Radix-4
42,0.111111,22,0,0,Radix-Split,Radix-Split
429,0.777778,83,0,0,Radix-Split,Modified-Radix-4
84,0.333333,44,0,0,Radix-Split,Modified-Radix-4
792,0.777778,232,0,0,Radix-Split,Modified-Radix-4
3948,0.222222,148,0,0,Radix-Split,Modified-Radix-4
50,0.222222,14,0,0,Radix-Split,Radix-Split
783,0.777778,241,0,0,Radix-Split,Modified-Radix-4
4974,0.1903085236,3218,0,0,Radix-Split,Modified-Radix-4
797,0.666667,227,0,0,Radix-Split,Radix-Split
794,0.222222,230,0,0,Radix-Split,Modified-Radix-4
2744,0.222222,1352,0,0,Radix-Split,Modified-Radix-4
2690,1,1406,0,0,Radix-Split,Modified-Radix-4
460,0.888889,52,0,0,Radix-Split,Modified-Radix-4
1735,0.222222,313,0,0,Radix-Split,Modified-Radix-4
3947,0,149,0,0,Radix-Split,Modified-Radix-4
171,1,85,0,0,Radix-Split,Radix-Split
3269,1,827,0,0,Radix-Split,Radix-Split
3936,1,160,0,0,Radix-Split,Modified-Radix-4
162,0.1176019068,94,0,0,Radix-Split,Radix-Split
2,0.444444,0,1,0,Radix-Split,Radix-2
545,0.6798751156,479,0,0,Radix-Split,Modified-Radix-4
3661,0.222222,435,0,0,Radix-Split,Modified-Radix-4
62,0.4636507616,2,0,0,Radix-Split,Radix-Split
240,0.111111,16,0,0,Radix-Split,Modified-Radix-4
2485,1,1611,0,0,Radix-Split,Modified-Radix-4
98,0.777778,30,0,0,Radix-Split,Modified-Radix-4
62,1,2,0,0,Radix-Split,Radix-Split
997,0.111111,27,0,0,Radix-Split,Radix-Split
2691,0.6273398565,1405,0,0,Radix-Split,Modified-Radix-4
205,0.7226076548,51,0,0,Radix-Split,Radix-Split
1457,0.3008102722,591,0,0,Radix-Split,Modified-Radix-4
162,0,94,0,0,Radix-Split,Radix-Split
64,1,0,1,1,Radix-Split,Radix-Split
430,0.5606943945,82,0,0,Radix-Split,Modified-Radix-4
48,1,16,0,0,Radix-Split,Radix-Split
636,0.777778,388,0,0,Radix-Split,Modified-Radix-4
14,1,2,0,0,Radix-Split,Radix-Split
149,0.3168115388,107,0,0,Radix-Split,Modified-Radix-4
1472,1,576,0,0,Radix-Split,Modified-Radix-4
171,0.125721499,85,0,0,Radix-Split,Modified-Radix-4
3350,1,746,0,0,Radix-Split,Modified-Radix-4
3947,0,149,0,0,Radix-Split,Modified-Radix-4
200,0.444444,56,0,0,Radix-Split,Radix-Split
3269,0.9882507803,827,0,0,Radix-Split,Modified-Radix-4
1541,0.111111,507,0,0,Radix-Split,Modified-Radix-4
4191,0.444444,4001,0,0,Radix-Split,Modified-Radix-4
3553,0.333333,543,0,0,Radix-Split,Modified-Radix-4
217,0,39,0,0,Radix-Split,Modified-Radix-4
794,0.789946957,230,0,0,Radix-Split,Modified-Radix-4
146,0.1539318987,110,0,0,Radix-Split,Radix-Split
2618,1,1478,0,0,Radix-Split,Modified-Radix-4
1457,0.222222,591,0,0,Radix-Split,Modified-Radix-4
1459,0.666667,589,0,0,Radix-Split,Modified-Radix-4
64,1,0,1,1,Radix-Split,Radix-Split
1677,0.6161840685,371,0,0,Radix-Split,Modified-Radix-4
192,0.5387534779,64,0,0,Radix-Split,Modified-Radix-4
43,0.444444,21,0,0,Radix-Split,Radix-Split
200,0.5303961495,56,0,0,Radix-Split,Modified-Radix-4
430,0.4706580779,82,0,0,Radix-Split,Modified-Radix-4
45,0.444444,19,0,0,Radix-Split,Radix-Split
1764,0.777778,284,0,0,Radix-Split,Modified-Radix-4
2777,0.888889,1319,0,0,Radix-Split,Modified-Radix-4
386,0.111111,126,0,0,Radix-Split,Modified-Radix-4
783,0.222222,241,0,0,Radix-Split,Modified-Radix-4
172,0.9317054298,84,0,0,Radix-Split,Radix-Split
166,0.1793703324,90,0,0,Radix-Split,Radix-Split
1276,0.222222,772,0,0,Radix-Split,Modified-Radix-4
1476,0.7488279578,572,0,0,Radix-Split,Modified-Radix-4
3275,1,821,0,0,Radix-Split,Modified-Radix-4
2,0.5264072607,0,1,0,Radix-Split,Radix-2
430,0.444444,82,0,0,Radix-Split,Modified-Radix-4
3268,0,828,0,0,Radix-Split,Modified-Radix-4
1029,0.02978706785,1019,0,0,Radix-Split,Modified-Radix-4
856,0.3560867389,168,0,0,Radix-Split,Radix-Split
14,0,2,0,0,Radix-Split,Radix-Split
444,0.111111,68,0,0,Radix-Split,Modified-Radix-4
1476,0.777778,572,0,0,Radix-Split,Modified-Radix-4
174,0.333333,82,0,0,Radix-Split,Radix-Split
206,0.222222,50,0,0,Radix-Split,Radix-Split
2737,0.549182163,1359,0,0,Radix-Split,Modified-Radix-4
14,0.666667,2,0,0,Radix-Split,Radix-Split
184,0.1854289545,72,0,0,Radix-Split,Radix-Split
14,0.888889,2,0,0,Radix-Split,Radix-Split
149,0,107,0,0,Radix-Split,Radix-Split
2781,0.555556,1315,0,0,Radix-Split,Modified-Radix-4
174,1,82,0,0,Radix-Split,Radix-Split
3553,0.444444,543,0,0,Radix-Split,Modified-Radix-4
1677,0.111111,371,0,0,Radix-Split,Modified-Radix-4
454,0.111111,58,0,0,Radix-Split,Modified-Radix-4
3547,0,549,0,0,Radix-Split,Modified-Radix-4
768,0.5132030222,256,0,0,Radix-Split,Radix-Split
3268,1,828,0,0,Radix-Split,Modified-Radix-4
787,0.666667,237,0,0,Radix-Split,Radix-Split
3947,0.333333,149,0,0,Radix-Split,Modified-Radix-4
48,0.444444,16,0,0,Radix-Split,Radix-Split
