Polynomial_Size,Sparsity,Dist_To_Next_Pow2,Is_Power_2,Is_Power_4,Best_Algorithm
149,0.222222,107,0,0,Radix-Split
14,0.9248235070719361,2,0,0,Radix-Split
172,0.444444,84,0,0,Radix-Split
217,0.7042625903726023,39,0,0,Radix-Split
3266,0.666667,830,0,0,Radix-Split
34,0.34467472578266894,30,0,0,Radix-Split
3269,1.0,827,0,0,Radix-Split
192,0.030111517519941067,64,0,0,Radix-Split
2773,0.03668011060698059,1323,0,0,Radix-Split
1472,1.0,576,0,0,Radix-Split
321,0.555556,191,0,0,Radix-Split
3269,0.0,827,0,0,Radix-Split
64,1.0,0,1,1,Radix-Split
217,0.34804106582216104,39,0,0,Radix-Split
691,0.111111,333,0,0,Radix-Split
2690,1.0,1406,0,0,Radix-Split
562,0.5992332840973715,462,0,0,Radix-Split
2777,0.4852062623361957,1319,0,0,Radix-Split
1967,0.777778,81,0,0,Radix-Split
772,0.8773856501722819,252,0,0,Radix-Split
787,0.5050134039057044,237,0,0,Radix-Split
2690,1.0,1406,0,0,Radix-Split
42,0.777778,22,0,0,Radix-Split
48,0.06250367098263895,16,0,0,Radix-Split
166,0.0,90,0,0,Radix-Split
412,0.444444,100,0,0,Radix-Split
162,0.444444,94,0,0,Radix-Split
797,0.444444,227,0,0,Radix-Split
608,1.0,416,0,0,Radix-Split
300,0.0,212,0,0,Radix-Split
3661,0.08451682132429285,435,0,0,Radix-Split
154,0.70933575112227,102,0,0,Radix-Split
608,1.0,416,0,0,Radix-Split
772,0.777778,252,0,0,Radix-Split
3948,0.333333,148,0,0,Radix-Split
463,0.444444,49,0,0,Radix-Split
691,0.13294283935564494,333,0,0,Radix-Split
33,0.777778,31,0,0,Radix-Split
64,0.222222,0,1,1,Radix-Split
927,0.0,97,0,0,Radix-Split
444,0.444444,68,0,0,Radix-Split
45,0.444444,19,0,0,Radix-Split
1459,0.666667,589,0,0,Radix-Split
3269,0.666667,827,0,0,Radix-Split
45,0.444444,19,0,0,Radix-Split
2584,1.0,1512,0,0,Radix-Split
200,0.222222,56,0,0,Radix-Split
3661,1.0,435,0,0,Radix-Split
2777,1.0,1319,0,0,Radix-Split
2463,1.0,1633,0,0,Radix-Split
3948,0.222222,148,0,0,Radix-Split
3266,0.222222,830,0,0,Radix-Split
217,0.333333,39,0,0,Radix-Split
4281,0.222222,3911,0,0,Radix-Split
783,1.0,241,0,0,Radix-Split
33,0.333333,31,0,0,Radix-Split
2929,0.0,1167,0,0,Radix-Split
217,0.333333,39,0,0,Radix-Split
783,0.8729585716649373,241,0,0,Radix-Split
562,0.3756704667370692,462,0,0,Radix-Split
3268,0.0,828,0,0,Radix-Split
217,0.333333,39,0,0,Radix-Split
3936,0.0,160,0,0,Radix-Split
4496,0.111111,3696,0,0,Radix-Split
2777,0.333333,1319,0,0,Radix-Split
783,0.111111,241,0,0,Radix-Split
285,0.333333,227,0,0,Radix-Split
1493,0.69228257101015,555,0,0,Radix-Split
1459,0.666667,589,0,0,Radix-Split
445,0.5829072258593918,67,0,0,Radix-Split
3269,1.0,827,0,0,Radix-Split
3661,0.666667,435,0,0,Radix-Split
562,0.48346002237499863,462,0,0,Radix-Split
192,0.111111,64,0,0,Radix-Split
34,0.24269272862681096,30,0,0,Radix-Split
783,0.7406894383705954,241,0,0,Radix-Split
2,0.333333,0,1,0,Radix-Split
169,0.555556,87,0,0,Radix-Split
2683,0.555556,1413,0,0,Radix-Split
568,0.014455465351135871,456,0,0,Radix-Split
34,0.0,30,0,0,Radix-Split
538,0.05652653011590433,486,0,0,Radix-Split
192,0.888889,64,0,0,Radix-Split
692,0.3784742368683024,332,0,0,Radix-Split
11,0.14115086134635296,5,0,0,Radix-Split
608,0.4158565117856908,416,0,0,Radix-Split
783,0.777778,241,0,0,Radix-Split
218,0.888889,38,0,0,Radix-Split
43,0.444444,21,0,0,Radix-Split
3661,0.27058883905721287,435,0,0,Radix-Split
200,0.888889,56,0,0,Radix-Split
1130,0.777778,918,0,0,Radix-Split
149,0.0,107,0,0,Radix-Split
3809,0.222222,287,0,0,Radix-Split
4496,0.015438811698814961,3696,0,0,Radix-Split
2897,0.870677431982063,1199,0,0,Radix-Split
3936,0.0,160,0,0,Radix-Split
3257,0.222222,839,0,0,Radix-Split
51,0.45807474350699806,13,0,0,Radix-Split
896,0.111111,128,0,0,Radix-Split
1860,0.333333,188,0,0,Radix-Split
3268,0.222222,828,0,0,Radix-Split
289,0.333333,223,0,0,Radix-Split
913,1.0,111,0,0,Radix-Split
529,0.0,495,0,0,Radix-Split
45,0.555556,19,0,0,Radix-Split
712,0.444444,312,0,0,Radix-Split
2777,0.222222,1319,0,0,Radix-Split
200,0.333333,56,0,0,Radix-Split
1476,0.8075686055380425,572,0,0,Radix-Split
51,0.444444,13,0,0,Radix-Split
2566,0.444444,1530,0,0,Radix-Split
1583,1.0,465,0,0,Radix-Split
562,0.444444,462,0,0,Radix-Split
797,0.222222,227,0,0,Radix-Split
2566,0.888889,1530,0,0,Radix-Split
752,0.666667,272,0,0,Radix-Split
1756,0.25790435658541744,292,0,0,Radix-Split
192,0.444444,64,0,0,Radix-Split
562,0.444444,462,0,0,Radix-Split
2463,1.0,1633,0,0,Radix-Split
783,0.8736836072793609,241,0,0,Radix-Split
3614,0.608309966142097,482,0,0,Radix-Split
64,0.777778,0,1,1,Radix-Split
2,0.111111,0,1,0,Radix-Split
652,0.777778,372,0,0,Radix-Split
691,0.2957325760766369,333,0,0,Radix-Split
121,0.222222,7,0,0,Radix-Split
2463,1.0,1633,0,0,Radix-Split
783,0.5413215749399106,241,0,0,Radix-Split
1478,0.555556,570,0,0,Radix-Split
498,0.222222,14,0,0,Radix-Split
182,0.2877973287873815,74,0,0,Radix-Split
2737,0.555556,1359,0,0,Radix-Split
430,0.111111,82,0,0,Radix-Split
174,0.333333,82,0,0,Radix-Split
192,0.0,64,0,0,Radix-Split
797,0.666667,227,0,0,Radix-Split
42,0.3883437289315595,22,0,0,Radix-Split
2606,0.5035603252557406,1490,0,0,Radix-Split
54,0.222222,10,0,0,Radix-Split
3661,0.222222,435,0,0,Radix-Split
2005,0.666667,43,0,0,Radix-Split
1677,0.111111,371,0,0,Radix-Split
2566,0.8388962369140236,1530,0,0,Radix-Split
1237,0.888889,811,0,0,Radix-Split
247,1.0,9,0,0,Radix-Split
1457,0.888889,591,0,0,Radix-Split
936,0.777778,88,0,0,Radix-Split
817,0.0,207,0,0,Radix-Split
792,0.111111,232,0,0,Radix-Split
205,0.222222,51,0,0,Radix-Split
3948,0.888889,148,0,0,Radix-Split
783,0.7501134166555502,241,0,0,Radix-Split
1476,0.777778,572,0,0,Radix-Split
1034,0.2602097850623697,1014,0,0,Radix-Split
2,0.444444,0,1,0,Radix-Split
171,0.4258794771355839,85,0,0,Radix-Split
2,0.444444,0,1,0,Radix-Split
253,0.2255937149052185,3,0,0,Radix-Split
692,0.0,332,0,0,Radix-Split
3735,0.712402894886076,361,0,0,Radix-Split
2744,0.444444,1352,0,0,Radix-Split
2,0.777778,0,1,0,Radix-Split
691,0.111111,333,0,0,Radix-Split
1047,0.222222,1001,0,0,Radix-Split
4191,0.29636344155917527,4001,0,0,Radix-Split
663,0.7348420256051923,361,0,0,Radix-Split
1418,0.08901170064195629,630,0,0,Radix-Split
42,1.0,22,0,0,Radix-Split
3947,1.0,149,0,0,Radix-Split
2691,1.0,1405,0,0,Radix-Split
3553,0.32566823963141733,543,0,0,Radix-Split
783,0.777778,241,0,0,Radix-Split
2,0.444444,0,1,0,Radix-Split
3661,0.222222,435,0,0,Radix-Split
772,0.5269981105737919,252,0,0,Radix-Split
3661,0.1728146969444443,435,0,0,Radix-Split
3268,1.0,828,0,0,Radix-Split
2463,1.0,1633,0,0,Radix-Split
996,0.777778,28,0,0,Radix-Split
444,0.111111,68,0,0,Radix-Split
2,0.0,0,1,0,Radix-Split
174,0.9139126767109423,82,0,0,Radix-Split
1800,0.666667,248,0,0,Radix-Split
2,0.222222,0,1,0,Radix-Split
444,0.666667,68,0,0,Radix-Split
48,0.444444,16,0,0,Radix-Split
2691,0.111111,1405,0,0,Radix-Split
783,0.25907752723465327,241,0,0,Radix-Split
54,0.0,10,0,0,Radix-Split
2690,1.0,1406,0,0,Radix-Split
772,0.8358888781240253,252,0,0,Radix-Split
772,0.222222,252,0,0,Radix-Split
1677,0.777778,371,0,0,Radix-Split
608,1.0,416,0,0,Radix-Split
3425,0.222222,671,0,0,Radix-Split
1457,0.333333,591,0,0,Radix-Split
329,0.111111,183,0,0,Radix-Split
54,0.0,10,0,0,Radix-Split
3964,0.37925127214966836,132,0,0,Radix-Split
3553,0.333333,543,0,0,Radix-Split
42,0.111111,22,0,0,Radix-Split
429,0.777778,83,0,0,Radix-Split
84,0.333333,44,0,0,Radix-Split
792,0.777778,232,0,0,Radix-Split
3948,0.222222,148,0,0,Radix-Split
50,0.222222,14,0,0,Radix-Split
783,0.777778,241,0,0,Radix-Split
4974,0.19030852357083228,3218,0,0,Radix-Split
797,0.666667,227,0,0,Radix-Split
794,0.222222,230,0,0,Radix-Split
2744,0.222222,1352,0,0,Radix-Split
2690,1.0,1406,0,0,Radix-Split
460,0.888889,52,0,0,Radix-Split
1735,0.222222,313,0,0,Radix-Split
3947,0.0,149,0,0,Radix-Split
171,1.0,85,0,0,Radix-Split
3269,1.0,827,0,0,Radix-Split
3936,1.0,160,0,0,Radix-Split
162,0.11760190683367641,94,0,0,Radix-Split
2,0.444444,0,1,0,Radix-Split
545,0.6798751155624968,479,0,0,Radix-Split
3661,0.222222,435,0,0,Radix-Split
62,0.46365076160313384,2,0,0,Radix-Split
240,0.111111,16,0,0,Radix-Split
2485,1.0,1611,0,0,Radix-Split
98,0.777778,30,0,0,Radix-Split
62,1.0,2,0,0,Radix-Split
997,0.111111,27,0,0,Radix-Split
2691,0.6273398564820132,1405,0,0,Radix-Split
205,0.7226076547630992,51,0,0,Radix-Split
1457,0.3008102722378503,591,0,0,Radix-Split
162,0.0,94,0,0,Radix-Split
64,1.0,0,1,1,Radix-Split
430,0.5606943944760399,82,0,0,Radix-Split
48,1.0,16,0,0,Radix-Split
636,0.777778,388,0,0,Radix-Split
14,1.0,2,0,0,Radix-Split
149,0.3168115388031639,107,0,0,Radix-Split
1472,1.0,576,0,0,Radix-Split
171,0.12572149903089247,85,0,0,Radix-Split
3350,1.0,746,0,0,Radix-Split
3947,0.0,149,0,0,Radix-Split
200,0.444444,56,0,0,Radix-Split
3269,0.9882507803084882,827,0,0,Radix-Split
1541,0.111111,507,0,0,Radix-Split
4191,0.444444,4001,0,0,Radix-Split
3553,0.333333,543,0,0,Radix-Split
217,0.0,39,0,0,Radix-Split
794,0.7899469570020762,230,0,0,Radix-Split
146,0.15393189866594875,110,0,0,Radix-Split
2618,1.0,1478,0,0,Radix-Split
1457,0.222222,591,0,0,Radix-Split
1459,0.666667,589,0,0,Radix-Split
64,1.0,0,1,1,Radix-Split
1677,0.6161840685097542,371,0,0,Radix-Split
192,0.5387534778896914,64,0,0,Radix-Split
43,0.444444,21,0,0,Radix-Split
200,0.5303961494628785,56,0,0,Radix-Split
430,0.4706580779012246,82,0,0,Radix-Split
45,0.444444,19,0,0,Radix-Split
1764,0.777778,284,0,0,Radix-Split
2777,0.888889,1319,0,0,Radix-Split
386,0.111111,126,0,0,Radix-Split
783,0.222222,241,0,0,Radix-Split
172,0.931705429849256,84,0,0,Radix-Split
166,0.17937033237451833,90,0,0,Radix-Split
1276,0.222222,772,0,0,Radix-Split
1476,0.7488279577854864,572,0,0,Radix-Split
3275,1.0,821,0,0,Radix-Split
2,0.5264072606590675,0,1,0,Radix-Split
430,0.444444,82,0,0,Radix-Split
3268,0.0,828,0,0,Radix-Split
1029,0.029787067846803794,1019,0,0,Radix-Split
856,0.35608673893100556,168,0,0,Radix-Split
14,0.0,2,0,0,Radix-Split
444,0.111111,68,0,0,Radix-Split
1476,0.777778,572,0,0,Radix-Split
174,0.333333,82,0,0,Radix-Split
206,0.222222,50,0,0,Radix-Split
2737,0.5491821629995427,1359,0,0,Radix-Split
14,0.666667,2,0,0,Radix-Split
184,0.18542895452780028,72,0,0,Radix-Split
14,0.888889,2,0,0,Radix-Split
149,0.0,107,0,0,Radix-Split
2781,0.555556,1315,0,0,Radix-Split
174,1.0,82,0,0,Radix-Split
3553,0.444444,543,0,0,Radix-Split
1677,0.111111,371,0,0,Radix-Split
454,0.111111,58,0,0,Radix-Split
3547,0.0,549,0,0,Radix-Split
768,0.5132030222151344,256,0,0,Radix-Split
3268,1.0,828,0,0,Radix-Split
787,0.666667,237,0,0,Radix-Split
3947,0.333333,149,0,0,Radix-Split
48,0.444444,16,0,0,Radix-Split
54,0.0,10,0,0,Radix-Split
1235,1.0,813,0,0,Radix-Split
1478,0.555556,570,0,0,Radix-Split
259,1.0,253,0,0,Radix-Split
3964,0.06932824871703616,132,0,0,Radix-Split
1459,0.666667,589,0,0,Radix-Split
3042,0.6154753037636784,1054,0,0,Radix-Split
166,0.27502195424875503,90,0,0,Radix-Split
383,0.333333,129,0,0,Radix-Split
192,0.111111,64,0,0,Radix-Split
3007,0.555556,1089,0,0,Radix-Split
162,0.444444,94,0,0,Radix-Split
2005,0.222222,43,0,0,Radix-Split
2005,0.0,43,0,0,Radix-Split
3266,0.666667,830,0,0,Radix-Split
2737,0.555556,1359,0,0,Radix-Split
3269,1.0,827,0,0,Radix-Split
562,0.444444,462,0,0,Radix-Split
608,0.0,416,0,0,Radix-Split
50,0.444444,14,0,0,Radix-Split
48,0.555556,16,0,0,Radix-Split
14,1.0,2,0,0,Radix-Split
62,0.15377403513126395,2,0,0,Radix-Split
2463,0.666667,1633,0,0,Radix-Split
50,0.7351079550689307,14,0,0,Radix-Split
3948,0.12412474107957926,148,0,0,Radix-Split
1068,0.111111,980,0,0,Radix-Split
54,0.0,10,0,0,Radix-Split
2463,1.0,1633,0,0,Radix-Split
692,0.444444,332,0,0,Radix-Split
783,0.777778,241,0,0,Radix-Split
4191,0.2209926813687963,4001,0,0,Radix-Split
788,0.444444,236,0,0,Radix-Split
62,0.3431142641523004,2,0,0,Radix-Split
51,1.0,13,0,0,Radix-Split
2691,0.2690496469478473,1405,0,0,Radix-Split
787,0.0,237,0,0,Radix-Split
4191,0.222222,4001,0,0,Radix-Split
3842,0.222222,254,0,0,Radix-Split
217,0.333333,39,0,0,Radix-Split
794,0.0,230,0,0,Radix-Split
3936,0.666667,160,0,0,Radix-Split
3616,1.0,480,0,0,Radix-Split
2,0.444444,0,1,0,Radix-Split
2716,0.46507146412300393,1380,0,0,Radix-Split
162,0.111111,94,0,0,Radix-Split
51,0.444444,13,0,0,Radix-Split
4496,0.777778,3696,0,0,Radix-Split
131,0.833215173001889,125,0,0,Radix-Split
1614,0.24737983607610234,434,0,0,Radix-Split
420,1.0,92,0,0,Radix-Split
878,0.9596345854474708,146,0,0,Radix-Split
64,0.222222,0,1,1,Radix-Split
472,0.0,40,0,0,Radix-Split
174,0.333333,82,0,0,Radix-Split
520,0.222222,504,0,0,Radix-Split
4496,0.5837245673412196,3696,0,0,Radix-Split
245,0.2136626033975075,11,0,0,Radix-Split
1007,0.111111,17,0,0,Radix-Split
792,0.8673508400262161,232,0,0,Radix-Split
620,0.888889,404,0,0,Radix-Split
2691,0.9893398910113498,1405,0,0,Radix-Split
3947,0.0,149,0,0,Radix-Split
493,0.444444,19,0,0,Radix-Split
2737,0.3837355346677863,1359,0,0,Radix-Split
171,0.2968486902030586,85,0,0,Radix-Split
2,0.14084256083040142,0,1,0,Radix-Split
498,0.777778,14,0,0,Radix-Split
162,0.0,94,0,0,Radix-Split
1472,0.0,576,0,0,Radix-Split
3266,0.6621382462933522,830,0,0,Radix-Split
169,0.333333,87,0,0,Radix-Split
608,0.44194210684430657,416,0,0,Radix-Split
430,0.333333,82,0,0,Radix-Split
33,0.333333,31,0,0,Radix-Split
200,0.3598737111989805,56,0,0,Radix-Split
787,1.0,237,0,0,Radix-Split
553,0.444444,471,0,0,Radix-Split
783,0.333333,241,0,0,Radix-Split
3271,0.02031447955046839,825,0,0,Radix-Split
2,0.333333,0,1,0,Radix-Split
390,0.666667,122,0,0,Radix-Split
772,0.2662511415074681,252,0,0,Radix-Split
3498,0.666667,598,0,0,Radix-Split
732,0.222222,292,0,0,Radix-Split
608,1.0,416,0,0,Radix-Split
430,1.0,82,0,0,Radix-Split
14,0.7403112977118086,2,0,0,Radix-Split
2566,0.888889,1530,0,0,Radix-Split
3948,0.222222,148,0,0,Radix-Split
169,0.689130464834534,87,0,0,Radix-Split
645,0.222222,379,0,0,Radix-Split
430,0.28105808063442633,82,0,0,Radix-Split
3661,0.888889,435,0,0,Radix-Split
405,0.222222,107,0,0,Radix-Split
2559,0.0,1537,0,0,Radix-Split
14,0.0,2,0,0,Radix-Split
1472,1.0,576,0,0,Radix-Split
2691,0.0,1405,0,0,Radix-Split
2,0.333333,0,1,0,Radix-Split
2,0.333333,0,1,0,Radix-Split
1457,0.0,591,0,0,Radix-Split
360,0.444444,152,0,0,Radix-Split
792,0.222222,232,0,0,Radix-Split
131,0.777778,125,0,0,Radix-Split
517,0.27214030443075193,507,0,0,Radix-Split
568,0.9008495660897153,456,0,0,Radix-Split
803,0.9161517552784941,221,0,0,Radix-Split
50,0.444444,14,0,0,Radix-Split
3936,0.0,160,0,0,Radix-Split
2691,0.888889,1405,0,0,Radix-Split
46,0.666667,18,0,0,Radix-Split
787,1.0,237,0,0,Radix-Split
1677,0.111111,371,0,0,Radix-Split
411,0.777778,101,0,0,Radix-Split
3661,1.0,435,0,0,Radix-Split
794,0.888889,230,0,0,Radix-Split
200,0.222222,56,0,0,Radix-Split
1457,0.666667,591,0,0,Radix-Split
787,0.0,237,0,0,Radix-Split
797,0.666667,227,0,0,Radix-Split
2,0.26339454593284395,0,1,0,Radix-Split
900,0.9643222667061974,124,0,0,Radix-Split
42,0.222222,22,0,0,Radix-Split
849,0.7912071008309728,175,0,0,Radix-Split
149,0.0,107,0,0,Radix-Split
1476,0.7414040424412267,572,0,0,Radix-Split
45,0.222222,19,0,0,Radix-Split
3268,1.0,828,0,0,Radix-Split
1019,0.222222,5,0,0,Radix-Split
50,0.777778,14,0,0,Radix-Split
1472,0.666667,576,0,0,Radix-Split
171,0.12349710687045962,85,0,0,Radix-Split
1476,0.729532387139311,572,0,0,Radix-Split
2566,0.0,1530,0,0,Radix-Split
1493,0.68691215340152,555,0,0,Radix-Split
166,0.222222,90,0,0,Radix-Split
3269,0.4597403563720037,827,0,0,Radix-Split
692,0.444444,332,0,0,Radix-Split
4496,0.36464617053625603,3696,0,0,Radix-Split
2777,0.555556,1319,0,0,Radix-Split
928,0.111111,96,0,0,Radix-Split
3553,0.333333,543,0,0,Radix-Split
2269,0.9433613925399625,1827,0,0,Radix-Split
64,0.111111,0,1,1,Radix-Split
1505,0.0,543,0,0,Radix-Split
34,0.18354043363330372,30,0,0,Radix-Split
2737,0.555556,1359,0,0,Radix-Split
34,0.333333,30,0,0,Radix-Split
4496,0.888889,3696,0,0,Radix-Split
172,1.0,84,0,0,Radix-Split
444,0.666667,68,0,0,Radix-Split
444,0.666667,68,0,0,Radix-Split
772,0.778946541383531,252,0,0,Radix-Split
174,0.777778,82,0,0,Radix-Split
3661,0.555556,435,0,0,Radix-Split
320,0.888889,192,0,0,Radix-Split
2691,1.0,1405,0,0,Radix-Split
149,0.777778,107,0,0,Radix-Split
1476,0.18949860273279334,572,0,0,Radix-Split
3266,0.666667,830,0,0,Radix-Split
1341,0.777778,707,0,0,Radix-Split
3948,1.0,148,0,0,Radix-Split
171,0.9153810050002333,85,0,0,Radix-Split
95,0.41316812942641745,33,0,0,Radix-Split
395,0.444444,117,0,0,Radix-Split
149,0.111111,107,0,0,Radix-Split
1070,0.0,978,0,0,Radix-Split
783,0.9834970996609713,241,0,0,Radix-Split
172,0.444444,84,0,0,Radix-Split
916,0.333333,108,0,0,Radix-Split
154,1.0,102,0,0,Radix-Split
51,0.444444,13,0,0,Radix-Split
4496,0.111111,3696,0,0,Radix-Split
14,0.09726114272767183,2,0,0,Radix-Split
3712,1.0,384,0,0,Radix-Split
1478,1.0,570,0,0,Radix-Split
787,0.0,237,0,0,Radix-Split
3791,0.333333,305,0,0,Radix-Split
64,0.222222,0,1,1,Radix-Split
2430,0.8075793866645713,1666,0,0,Radix-Split
797,0.666667,227,0,0,Radix-Split
2005,0.08816061397088874,43,0,0,Radix-Split
3269,0.444444,827,0,0,Radix-Split
174,0.333333,82,0,0,Radix-Split
2067,0.888889,2029,0,0,Radix-Split
174,0.666667,82,0,0,Radix-Split
64,0.222222,0,1,1,Radix-Split
1493,0.222222,555,0,0,Radix-Split
3553,0.956915255532004,543,0,0,Radix-Split
48,0.444444,16,0,0,Radix-Split
2690,0.111111,1406,0,0,Radix-Split
200,0.4299525023097136,56,0,0,Radix-Split
1472,0.222222,576,0,0,Radix-Split
166,0.222222,90,0,0,Radix-Split
131,0.777778,125,0,0,Radix-Split
94,0.09417617782744483,34,0,0,Radix-Split
3268,0.555556,828,0,0,Radix-Split
64,0.222222,0,1,1,Radix-Split
788,0.9598774726606767,236,0,0,Radix-Split
794,0.888889,230,0,0,Radix-Split
3936,0.888889,160,0,0,Radix-Split
4191,0.15208507429930795,4001,0,0,Radix-Split
2646,0.555556,1450,0,0,Radix-Split
172,0.5171390871742856,84,0,0,Radix-Split
54,0.111111,10,0,0,Radix-Split
192,1.0,64,0,0,Radix-Split
2737,0.333333,1359,0,0,Radix-Split
1457,0.3995683391011441,591,0,0,Radix-Split
571,0.0,453,0,0,Radix-Split
364,0.111111,148,0,0,Radix-Split
792,0.777778,232,0,0,Radix-Split
430,0.888889,82,0,0,Radix-Split
2691,0.0,1405,0,0,Radix-Split
3269,1.0,827,0,0,Radix-Split
791,1.0,233,0,0,Radix-Split
3645,0.0,451,0,0,Radix-Split
2,0.666667,0,1,0,Radix-Split
54,0.0773967824168223,10,0,0,Radix-Split
174,0.3516313102546157,82,0,0,Radix-Split
2566,0.666667,1530,0,0,Radix-Split
2094,0.222222,2002,0,0,Radix-Split
131,0.7954055819293374,125,0,0,Radix-Split
172,0.6659854576443702,84,0,0,Radix-Split
562,0.444444,462,0,0,Radix-Split
33,0.888889,31,0,0,Radix-Split
123,0.0968090725541498,5,0,0,Radix-Split
4304,0.0,3888,0,0,Radix-Split
691,0.111111,333,0,0,Radix-Split
783,0.333333,241,0,0,Radix-Split
4465,0.111111,3727,0,0,Radix-Split
171,0.333333,85,0,0,Radix-Split
3553,0.333333,543,0,0,Radix-Split
174,0.0,82,0,0,Radix-Split
454,0.333333,58,0,0,Radix-Split
431,0.08806802006876333,81,0,0,Radix-Split
217,0.444444,39,0,0,Radix-Split
298,0.666667,214,0,0,Radix-Split
1592,0.111111,456,0,0,Radix-Split
2463,0.9701629581825256,1633,0,0,Radix-Split
217,0.5261886930794943,39,0,0,Radix-Split
787,0.05798368894431419,237,0,0,Radix-Split
1271,0.0,777,0,0,Radix-Split
3936,0.8359782919239263,160,0,0,Radix-Split
568,0.0,456,0,0,Radix-Split
2777,0.555556,1319,0,0,Radix-Split
3553,0.333333,543,0,0,Radix-Split
568,0.111111,456,0,0,Radix-Split
1472,0.3685192337558587,576,0,0,Radix-Split
590,0.333333,434,0,0,Radix-Split
43,0.444444,21,0,0,Radix-Split
3266,0.666667,830,0,0,Radix-Split
51,0.3598353447151013,13,0,0,Radix-Split
149,0.0,107,0,0,Radix-Split
568,0.0,456,0,0,Radix-Split
1472,0.929203750261554,576,0,0,Radix-Split
372,0.0,140,0,0,Radix-Split
608,0.888889,416,0,0,Radix-Split
578,0.444444,446,0,0,Radix-Split
3268,1.0,828,0,0,Radix-Split
3660,0.0,436,0,0,Radix-Split
360,0.333333,152,0,0,Radix-Split
1472,1.0,576,0,0,Radix-Split
1677,0.111111,371,0,0,Radix-Split
1476,0.777778,572,0,0,Radix-Split
131,0.888889,125,0,0,Radix-Split
174,0.111111,82,0,0,Radix-Split
922,0.444444,102,0,0,Radix-Split
62,0.777778,2,0,0,Radix-Split
487,0.444444,25,0,0,Radix-Split
14,0.0,2,0,0,Radix-Split
2744,0.5056463742023549,1352,0,0,Radix-Split
33,0.333333,31,0,0,Radix-Split
1131,0.7134590747657281,917,0,0,Radix-Split
171,0.29943006647267406,85,0,0,Radix-Split
43,0.444444,21,0,0,Radix-Split
217,0.333333,39,0,0,Radix-Split
783,0.333333,241,0,0,Radix-Split
1905,1.0,143,0,0,Radix-Split
430,0.777778,82,0,0,Radix-Split
3947,0.0,149,0,0,Radix-Split
2463,0.111111,1633,0,0,Radix-Split
1457,0.0,591,0,0,Radix-Split
266,0.333333,246,0,0,Radix-Split
1677,0.24608280473006314,371,0,0,Radix-Split
34,0.9828166970781959,30,0,0,Radix-Split
192,0.0,64,0,0,Radix-Split
64,0.777778,0,1,1,Radix-Split
2005,0.9032282653379774,43,0,0,Radix-Split
162,0.023761114824047982,94,0,0,Radix-Split
3787,1.0,309,0,0,Radix-Split
34,0.111111,30,0,0,Radix-Split
43,0.444444,21,0,0,Radix-Split
64,0.222222,0,1,1,Radix-Split
2726,0.4929019619049329,1370,0,0,Radix-Split
174,0.2925561579984136,82,0,0,Radix-Split
794,0.777778,230,0,0,Radix-Split
829,0.777778,195,0,0,Radix-Split
50,0.777778,14,0,0,Radix-Split
3936,0.34928786775754683,160,0,0,Radix-Split
783,0.333333,241,0,0,Radix-Split
153,0.0,103,0,0,Radix-Split
2,0.333333,0,1,0,Radix-Split
2751,0.9644243144825608,1345,0,0,Radix-Split
34,0.111111,30,0,0,Radix-Split
3266,0.666667,830,0,0,Radix-Split
1476,0.222222,572,0,0,Radix-Split
403,0.777778,109,0,0,Radix-Split
3268,0.111111,828,0,0,Radix-Split
633,0.333333,391,0,0,Radix-Split
54,0.04622726868443211,10,0,0,Radix-Split
3269,0.5048022627406754,827,0,0,Radix-Split
3947,0.0,149,0,0,Radix-Split
3661,0.444444,435,0,0,Radix-Split
3553,0.333333,543,0,0,Radix-Split
200,0.16457116184593762,56,0,0,Radix-Split
440,0.666667,72,0,0,Radix-Split
162,0.111111,94,0,0,Radix-Split
166,0.222222,90,0,0,Radix-Split
42,0.5382307056829674,22,0,0,Radix-Split
3025,1.0,1071,0,0,Radix-Split
3091,0.555556,1005,0,0,Radix-Split
1493,0.777778,555,0,0,Radix-Split
1457,0.222222,591,0,0,Radix-Split
1478,0.8741859879609405,570,0,0,Radix-Split
2,0.9547326308802623,0,1,0,Radix-Split
794,0.716772388521277,230,0,0,Radix-Split
1104,0.0,944,0,0,Radix-Split
2,0.777778,0,1,0,Radix-Split
48,0.36042777283423555,16,0,0,Radix-Split
691,0.888889,333,0,0,Radix-Split
2796,1.0,1300,0,0,Radix-Split
772,0.6814859107909784,252,0,0,Radix-Split
62,0.888889,2,0,0,Radix-Split
797,1.0,227,0,0,Radix-Split
444,0.666667,68,0,0,Radix-Split
391,0.555556,121,0,0,Radix-Split
14,0.888889,2,0,0,Radix-Split
1493,0.777778,555,0,0,Radix-Split
653,0.333333,371,0,0,Radix-Split
3553,0.0,543,0,0,Radix-Split
2691,0.47718749881463063,1405,0,0,Radix-Split
2,0.666667,0,1,0,Radix-Split
981,0.14804699657702136,43,0,0,Radix-Split
3268,0.888889,828,0,0,Radix-Split
2,0.444444,0,1,0,Radix-Split
901,0.666667,123,0,0,Radix-Split
1459,0.666667,589,0,0,Radix-Split
3947,0.0,149,0,0,Radix-Split
3266,0.444444,830,0,0,Radix-Split
2,1.0,0,1,0,Radix-Split
3587,1.0,509,0,0,Radix-Split
313,0.111111,199,0,0,Radix-Split
34,0.888889,30,0,0,Radix-Split
1493,0.07433123823287036,555,0,0,Radix-Split
